pair,file1,file2,start,end,length,region,breakdown,other_ff_fraction,n_cal_tables,cal_tables
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6cdd5,0x6cde1,12,padding,padding:12,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6cf20,0x6d046,294,cal_data,cal_data:287 cal_table:7,,7,Barometric Pressure Sensor Max ADC Count; Barometric Pressure Sensor Min ADC Count; Table 2D - 0_; Table 2D - 1_; Y; Y; Y
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6d051,0x6d05a,9,cal_data,cal_data:9,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6d065,0x6d087,34,cal_data,cal_data:33 cal_table:1,,1,Table 2D - 2_
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6d194,0x6d2ba,294,cal_data,cal_data:285 cal_table:9,,9,Idle Related; Table 2D - 290 Check DataType; Table 3D - 0_; Table 3D - 103_; X; X; Y; Y; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6d2c5,0x6d2ce,9,cal_data,cal_data:9,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6d2d9,0x6d2fb,34,cal_data,cal_data:34,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6d318,0x6d345,45,cal_data,cal_data:45,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6d364,0x6da20,1724,cal_data,cal_data:1697 cal_table:27,,27,Cold Rev Limit; Cold Rev Limit Threshold; Ignition 2; Ignition Leading 0; Ignition Leading 1; Ignition Leading Base - Safe Mode; Ignition Maybe Idle Base; Ignition Temp Correction?; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6da3c,0x6e3ec,2480,cal_data,cal_data:2459 cal_table:21,,21,Ignition; Ignition 0 - Safe Mode; Ignition 1; Ignition Leading 4; Ignition Leading 5; Ignition Leading Base; Ignition Minimum Maybe; X; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6e3f4,0x6e400,12,cal_data,cal_data:12,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6e409,0x6e54a,321,cal_data,cal_data:309 cal_table:12,,12,Table 2D - 10_; Table 2D - 11_; Table 2D - 12_; Table 2D - 13_; Table 3D - 106_; X; Y; Y; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6e567,0x6e570,9,cal_data,cal_data:9,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6e58b,0x6e596,11,cal_data,cal_data:11,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6e5ab,0x6e5bc,17,cal_data,cal_data:17,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6e5d1,0x6e5e2,17,cal_data,cal_data:17,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6e5f7,0x6e608,17,cal_data,cal_data:17,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x6e613,0x702cc,7353,cal_data,cal_data:7195 cal_table:158,,158,CLT Sensor Scaling; IAT Sensor Scaling; Idle Target; Idle Target 0; Idle Target 1; Idle Target 2; Idle Target 3; Idle Target 4; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7032a,0x70484,346,cal_data,cal_data:335 cal_table:11,,11,Table 2D - 304 Check DataType; Table 2D - 305 Check DataType; Table 2D - 306 Check DataType; Table 2D - 307 Check DataType; Table 2D - 68_; Table 2D - 69_; Y; Y; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x70490,0x704ac,28,cal_data,cal_data:28,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x704b8,0x704d4,28,cal_data,cal_data:28,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x704e0,0x70930,1104,cal_data,cal_data:1091 cal_table:13,,13,Table 2D - 308 Check DataType; Table 2D - 309 Check DataType; Table 2D - 310 Check DataType; Table 2D - 311 Check DataType; Table 3D - 22_; Table 3D - 23_; X; X; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x70945,0x72110,6091,cal_data,cal_data:5971 cal_table:120,,120,Fuelling - Safe Mode; Fuelling 0; Fuelling 1; Fuelling 2 - Safe Mode; Fuelling 3; Fuelling 4; Fuelling 5; Fuelling 6; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x72120,0x7214c,44,cal_data,cal_data:43 cal_table:1,,1,Y
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x72154,0x72a8c,2360,cal_data,cal_data:2325 cal_table:35,,35,Fuelling 10 - Safe Mode; Fuelling 11; Fuelling 12; Fuelling 13 - Safe Mode; Fuelling 14 - Safe mode; Fuelling 15; Fuelling 16; Fuelling 9 - Safe Mode; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x72a94,0x72aac,24,cal_data,cal_data:24,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x72ab6,0x72acc,22,cal_data,cal_data:22,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x72ad8,0x72d30,600,cal_data,cal_data:587 cal_table:13,,13,Table 2D - 104_; Table 2D - 105_; Table 2D - 106_; Table 2D - 107_; Table 2D - 108_; Table 2D - 329 Check DataType; Y; Y; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x72d38,0x73128,1008,cal_data,cal_data:986 cal_table:22,,22,Table 2D - 109_; Table 2D - 110_; Table 2D - 111_; Table 2D - 112_; Table 2D - 113_; Table 2D - 114_; Table 2D - 115_; Table 2D - 116_; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x73139,0x7313f,6,cal_data,cal_data:6,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x73148,0x74446,4862,cal_data,cal_data:4782 cal_table:80,,80,Accel Pedal to Throttle Position #1; Maximum Throttle Angle; Table 2D - 119_; Table 2D - 120_; Table 2D - 121_; Table 2D - 122_; Table 2D - 123_; Table 2D - 124_; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x74452,0x74e87,2613,cal_data,cal_data:2604 cal_table:9,,9,Accel Pedal to Throttle Position #2; Accel Pedal to Throttle Position #3; Accel Pedal to Throttle Position #4; X; X; X; Y; Y; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x74eb2,0x74ebc,10,cal_data,cal_data:10,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x74ed0,0x74ede,14,cal_data,cal_data:14,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x74ee6,0x74f3f,89,cal_data,cal_data:89,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x74f66,0x74f74,14,cal_data,cal_data:14,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x74f88,0x74f96,14,cal_data,cal_data:14,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x74f9e,0x76dc0,7714,cal_data,cal_data:7624 cal_table:90,,90,Table 2D - 144_; Table 2D - 145_; Table 2D - 146_; Table 2D - 147_; Table 2D - 148_; Table 2D - 149_; Table 2D - 150_; Table 2D - 151_; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x76de4,0x77cfe,3866,cal_data,cal_data:3806 cal_table:60,,60,Estimated Manifold Pressure; Table 2D - 164_; Table 2D - 165_; Table 2D - 166_; Table 2D - 167_; Table 2D - 168_; Table 2D - 169_; Table 2D - 170_; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x77d0c,0x795c2,6326,cal_data,cal_data:6202 cal_table:124,,124,Auxillary Valve Close; Engine Load Compensation; Injector Latency Primary; Injector Latency Secondary; Oil Metering By Load; Oil Metering By Throttle; Primary Injector Size; Secondary Injector Size; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x795ca,0x795fe,52,cal_data,cal_data:51 cal_table:1,,1,X
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x79606,0x7a4ff,3833,cal_data,cal_data:3741 cal_table:92,,92,Knock Rel #0; Knock Rel #4; Knock Related; Knock Related 1; Knock Related 2; Knock Related 3; Knock Voltage To Magnitude; Table 2D - 202_; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7a594,0x7b5e3,4175,cal_data,cal_data:4077 cal_table:98,,98,AirFlow Inj Angle Related; Airflow Or Load Related; Barometric Pressure Sensor Max Voltage; Barometric Pressure Sensor Min Voltage; Barometric Pressure Sensor Offset; Barometric Pressure Sensor Slope; Injection Angle; Injection Angle Related AFR Input; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7b61c,0x7c6e1,4293,cal_data,cal_data:4226 cal_table:67,,67,Load Limit A; Load Limit B; Load Limit C; Table 2D - 277_; Table 2D - 279_; Table 2D - 280_; Table 2D - 281_; Table 2D - 282_; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7c6e9,0x7c6f2,9,cal_data,cal_data:9,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7c6fc,0x7c6fd,1,cal_data,cal_data:1,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7c70d,0x7c716,9,cal_data,cal_data:9,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7c720,0x7c880,352,cal_data,cal_data:341 cal_table:11,,11,Table 2D - 284_; Table 2D - 285_; Table 2D - 390 Check DataType; Table 3D - 100_; Table 3D - 101_; X; X; Y; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7c88e,0x7c890,2,cal_data,cal_data:2,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7c898,0x7c89a,2,cal_data,cal_data:2,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7c8a2,0x7c9bc,282,cal_data,cal_data:275 cal_table:7,,7,Table 2D - 286_; Table 2D - 287_; Table 3D - 102_; X; Y; Y; Y
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7c9c4,0x7c9f9,53,cal_data,cal_data:53,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7ca04,0x7cad4,208,cal_data,cal_data:208,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7cae0,0x7cbf2,274,cal_data,cal_data:272 cal_table:2,,2,Ignition Dwell Time_; Y
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7cbfe,0x7cc00,2,cal_data,cal_data:2,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7cc08,0x7cc0a,2,cal_data,cal_data:2,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7cc16,0x7cc32,28,cal_data,cal_data:28,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7cc3a,0x7d7c0,2950,cal_data,cal_data:2873 cal_table:77,,77,Table 2D - 235_; Table 2D - 236_; Table 2D - 237_; Table 2D - 238_; Table 2D - 239_; Table 2D - 240_; Table 2D - 241_; Table 2D - 242_; ...
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7fb01,0x7fb04,3,tail,tail:3,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7fb88,0x7fb8c,4,tail,tail:4,,0,
60E0E500__vs__60E0E700_N3YLEE,60E0E500,60E0E700_N3YLEE,0x7fff4,0x7fff8,4,tail,tail:4,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xffa,0xffe,4,header,header:4,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x2004,0x2006,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x2021,0x2023,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x5342,0x5343,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x628f,0x6290,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x63d7,0x63e0,9,code,code:9,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x63ef,0x63f0,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x652b,0x652c,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x655b,0x655c,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x656f,0x6578,9,code,code:9,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x6583,0x6584,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x66bb,0x66bc,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x66cb,0x66cc,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x66db,0x66e8,13,code,code:13,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x66fb,0x6704,9,code,code:9,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x670f,0x6724,21,code,code:21,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x6737,0x6744,13,code,code:13,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x730a,0x730b,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x731a,0x731c,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x732a,0x732f,5,code,code:5,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7386,0x7387,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7392,0x7393,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7412,0x7413,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7422,0x7424,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7432,0x7437,5,code,code:5,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7496,0x7498,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x74a6,0x74ab,5,code,code:5,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x76aa,0x76ab,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x77c2,0x77c3,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7b1a,0x7b1c,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7b2e,0x7b30,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7c3a,0x7c3b,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7c56,0x7c57,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7e8a,0x7e8b,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7f8a,0x7f8b,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x8e6a,0x8e6b,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x94de,0x94e0,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x961a,0x9630,22,code,code:22,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x9886,0x9890,10,code,code:10,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xa9fa,0xa9fc,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xab1a,0xab20,6,code,code:6,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xac9a,0xac9c,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xacda,0xacdc,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xace6,0xace8,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xae86,0xae87,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xae9a,0xaeab,17,code,code:17,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xaeb6,0xaed8,34,code,code:34,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xaee2,0xaee4,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb01e,0xb01f,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb036,0xb037,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb046,0xb047,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb052,0xb054,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb142,0xb150,14,code,code:14,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb166,0xb16f,9,code,code:9,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb17a,0xb17f,5,code,code:5,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb216,0xb217,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb222,0xb223,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb4ce,0xb4eb,29,code,code:29,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xb66a,0xb66c,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc2ca,0xc2dc,18,code,code:18,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc2ea,0xc2ec,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc30a,0xc30c,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc332,0xc337,5,code,code:5,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc452,0xc460,14,code,code:14,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc46e,0xc470,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc6da,0xc6dc,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc6f6,0xc6f8,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc727,0xc728,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc73a,0xc754,26,code,code:26,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc766,0xc768,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xc89a,0xc89c,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xca06,0xca14,14,code,code:14,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xd1ba,0xd1bb,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xd1ca,0xd1d0,6,code,code:6,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xd1da,0xd1df,5,code,code:5,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xd886,0xd888,2,code,code:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xd992,0xd9ac,26,code,code:26,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xd9db,0xd9f4,25,code,code:25,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xdb0f,0xdb28,25,code,code:25,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xdb32,0xdb58,38,code,code:38,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xdc5d,0xdc64,7,code,code:7,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xdc72,0xdcc0,78,code,code:78,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xddbd,0xddc0,3,code,code:3,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xdedb,0xdf24,73,code,code:73,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xdf2d,0xdf38,11,code,code:11,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0xdf45,0x1f74a,71685,code,code:71685,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x1f754,0x29cce,42362,code,code:42362,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x29cd7,0x37536,55391,code,code:55391,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x3753f,0x3754a,11,code,code:11,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x37552,0x37608,182,code,code:182,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x37613,0x3761c,9,code,code:9,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x37625,0x37626,1,code,code:1,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x3762f,0x51c38,108041,code,code:108041,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x51c40,0x521f3,1459,code,code:1459,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x521fb,0x5efa6,52651,code,code:52651,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x5efae,0x5f2e6,824,code,code:824,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x5f2ee,0x62b7e,14480,code,code:14480,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x62b86,0x68c31,24747,code,code:24747,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x68c39,0x695fa,2497,code,code:2497,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x69606,0x6aab4,5294,code,code:5294,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x6c600,0x6c661,97,padding,padding:97,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x6c6e0,0x6da94,5044,cal_data,cal_data:3165 padding:1824 cal_table:55,,55,Barometric Pressure Sensor Max ADC Count; Barometric Pressure Sensor Min ADC Count; Cold Rev Limit; Cold Rev Limit Threshold; Idle Related; Ignition 2; Ignition Leading 0; Ignition Leading 1; ...
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x6dab8,0x6daba,2,cal_data,cal_data:2,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x6dac4,0x6e6cc,3080,cal_data,cal_data:3043 cal_table:37,,37,Ignition; Ignition 0 - Safe Mode; Ignition 1; Ignition Leading 4; Ignition Leading 5; Ignition Leading Base; Ignition Minimum Maybe; Table 2D - 10_; ...
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x6e6d4,0x71376,11426,cal_data,cal_data:11212 cal_table:214,,214,CLT Sensor Scaling; IAT Sensor Scaling; Idle Target; Idle Target 0; Idle Target 1; Idle Target 2; Idle Target 3; Idle Target 4; ...
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7137f,0x785fc,29309,cal_data,cal_data:28863 cal_table:446,,446,Accel Pedal to Throttle Position #1; Accel Pedal to Throttle Position #2; Accel Pedal to Throttle Position #3; Accel Pedal to Throttle Position #4; Estimated Manifold Pressure; Fuelling - Safe Mode; Fuelling 0; Fuelling 1; ...
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x78608,0x79ac8,5312,cal_data,cal_data:5195 cal_table:117,,117,Auxillary Valve Close; Engine Load Compensation; Oil Metering By Load; Oil Metering By Throttle; Table 2D - 183_; Table 2D - 184_; Table 2D - 185_; Table 2D - 186_; ...
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x79aec,0x7bca4,8632,cal_data,cal_data:8444 cal_table:188,,188,AirFlow Inj Angle Related; Airflow Or Load Related; Barometric Pressure Sensor Max Voltage; Barometric Pressure Sensor Min Voltage; Barometric Pressure Sensor Offset; Barometric Pressure Sensor Slope; Injection Angle; Injection Angle Related AFR Input; ...
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7bcd1,0x7c72d,2652,cal_data,cal_data:2611 cal_table:41,,41,Load Limit A; Load Limit B; Load Limit C; Table 2D - 277_; Table 2D - 279_; Table 2D - 280_; Table 2D - 281_; Table 2D - 282_; ...
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7c73a,0x7cb04,970,cal_data,cal_data:952 cal_table:18,,18,Table 2D - 284_; Table 2D - 285_; Table 2D - 286_; Table 2D - 287_; Table 3D - 100_; Table 3D - 101_; Table 3D - 102_; X; ...
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7cb14,0x7db15,4097,cal_data,cal_data:3986 cal_table:89 tail:22,,89,Ignition Dwell Time_; Table 2D - 235_; Table 2D - 236_; Table 2D - 237_; Table 2D - 238_; Table 2D - 239_; Table 2D - 240_; Table 2D - 241_; ...
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7fb01,0x7fb04,3,tail,tail:3,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7fb88,0x7fb8c,4,tail,tail:4,,0,
60E0E500__vs__60E0FB00,60E0E500,60E0FB00,0x7fff4,0x7fff8,4,tail,tail:4,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0xffa,0xffe,4,header,header:4,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0x2004,0x2006,2,code,code:2,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0x2021,0x2023,2,code,code:2,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0x5342,0x5343,1,code,code:1,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0x628f,0x6290,1,code,code:1,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0x63d7,0x63e0,9,code,code:9,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0x63ef,0x63f0,1,code,code:1,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0x652b,0x652c,1,code,code:1,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0x655b,0x655c,1,code,code:1,,0,
60E0E500__vs__60E0FC00,60E0E500,60E0FC00,0x656f,0x6578,9,code,code:9,,0,
