addr_start,addr_end,word_count,class,notes
322172,322178,3,unknown_data,
322182,322186,2,unknown_data,
322188,322196,4,unknown_data,
322198,322202,2,unknown_data,
322204,322212,4,unknown_data,
322214,322218,2,unknown_data,
322220,322228,4,unknown_data,
322230,322234,2,unknown_data,
322236,322244,4,unknown_data,
322246,322250,2,unknown_data,
322252,322260,4,unknown_data,
322262,322266,2,unknown_data,
322268,322276,4,unknown_data,
322278,322282,2,unknown_data,
322284,322292,4,padding,0x00xx-pattern run (high byte 0x00)
322294,322298,2,unknown_data,
322300,322308,4,unknown_data,
322310,322314,2,unknown_data,
322316,322324,4,unknown_data,
322326,322330,2,unknown_data,
322332,322340,4,unknown_data,
322342,322346,2,unknown_data,
322348,322354,3,unknown_data,
322358,322362,2,unknown_data,
322364,322372,4,padding,0x00xx-pattern run (high byte 0x00)
322374,322378,2,unknown_data,
322380,322388,4,unknown_data,
322390,322394,2,unknown_data,
322396,322410,7,unknown_data,
322412,322418,3,unknown_data,
322422,322426,2,unknown_data,
322428,322434,3,unknown_data,
322438,322442,2,unknown_data,
322444,322452,4,unknown_data,
322454,322458,2,unknown_data,
322460,322468,4,unknown_data,
322470,322474,2,unknown_data,
322476,322484,4,unknown_data,
322486,322490,2,unknown_data,
322492,322500,4,unknown_data,
322502,322506,2,unknown_data,
322508,322516,4,unknown_data,
322518,322522,2,unknown_data,
322524,322532,4,unknown_data,
322534,322538,2,unknown_data,
322540,322548,4,padding,0x00xx-pattern run (high byte 0x00)
322550,322554,2,unknown_data,
322556,322564,4,unknown_data,
322566,322570,2,unknown_data,
322572,322580,4,unknown_data,
322582,322586,2,unknown_data,
322588,322596,4,unknown_data,
322598,322602,2,unknown_data,
322604,322610,3,unknown_data,
322614,322618,2,unknown_data,
322620,322628,4,padding,0x00xx-pattern run (high byte 0x00)
322630,322634,2,unknown_data,
322636,322644,4,unknown_data,
322646,322650,2,unknown_data,
322652,322658,3,padding,all-zero word filler
322660,322666,3,unknown_data,
322668,322674,3,unknown_data,
322678,322682,2,unknown_data,
322684,322692,4,unknown_data,
322694,322698,2,unknown_data,
322700,322708,4,unknown_data,
322710,322714,2,unknown_data,
322716,322724,4,unknown_data,
322726,322730,2,unknown_data,
322732,322738,3,unknown_data,
322742,322746,2,unknown_data,
322748,322754,3,unknown_data,
322760,322776,8,unknown_data,
322788,322798,5,padding,0x00xx-pattern run (high byte 0x00)
322804,322814,5,padding,0x00xx-pattern run (high byte 0x00)
322820,322824,2,unknown_data,
322826,322830,2,unknown_data,
322834,322842,4,padding,0x00xx-pattern run (high byte 0x00)
322848,322864,8,unknown_data,
322882,322890,4,padding,0x00xx-pattern run (high byte 0x00)
322892,322906,7,padding,0x00xx-pattern run (high byte 0x00)
322908,322948,20,unknown_data,
322950,322956,3,unknown_data,
322960,322968,4,unknown_data,
322974,322978,2,unknown_data,
322986,322990,2,unknown_data,
322996,323000,2,padding,all-zero word filler
323004,323012,4,unknown_data,
323358,323362,2,padding,all-0xFFFF filler (stray pcrel ref x1)
323898,323902,2,padding,all-zero word filler
324306,324310,2,padding,all-zero word filler
325340,325344,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
325878,325882,2,padding,all-0xFFFF filler (stray pcrel ref x1)
326134,326138,2,padding,all-0xFFFF filler (stray pcrel ref x1)
326338,326342,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
326576,326582,3,literal_pool,pcrel refs 3/3 words (mov.wx3+mov.lx1)
326898,326902,2,padding,all-0xFFFF filler (stray pcrel ref x1)
326966,326970,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
328638,328642,2,padding,all-zero word filler
328644,328648,2,literal_pool,pcrel refs 1/2 words (movax1)
329016,329040,12,literal_pool,pcrel refs 12/12 words (mov.wx12+mov.lx1)
329348,329354,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
329636,329642,3,literal_pool,pcrel refs 3/3 words (mov.wx3+mov.lx1)
330922,330926,2,literal_pool,pcrel refs 2/2 words (mov.wx2+mov.lx1)
330946,330950,2,padding,all-0xFFFF filler (stray pcrel ref x1)
331206,331210,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
331516,331520,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
331756,331760,2,literal_pool,pcrel refs 1/2 words (mov.wx1+mov.lx1)
332016,332022,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
332032,332040,4,literal_pool,pcrel refs 3/4 words (mov.wx3)
332346,332360,7,literal_pool,pcrel refs 7/7 words (mov.wx7)
332366,332374,4,literal_pool,pcrel refs 3/4 words (mov.wx2+mov.lx2)
332636,332640,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
332646,332650,2,padding,all-0xFFFF filler (stray pcrel ref x1)
332858,332868,5,literal_pool,pcrel refs 5/5 words (mov.wx5)
333106,333110,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
333386,333394,4,literal_pool,pcrel refs 4/4 words (mov.wx4+mov.lx2)
333742,333746,2,padding,all-0xFFFF filler (stray pcrel ref x1)
334036,334042,3,literal_pool,pcrel refs 3/3 words (mov.wx2+mov.lx1)
334048,334058,5,literal_pool,pcrel refs 3/5 words (movax2+mov.lx1)
334332,334336,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
334364,334370,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
334372,334378,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
334626,334630,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
334640,334644,2,literal_pool,pcrel refs 2/2 words (mov.wx2+mov.lx1)
335400,335410,5,literal_pool,pcrel refs 5/5 words (mov.wx5)
336304,336308,2,literal_pool,pcrel refs 1/2 words (mov.lx1+movax1)
336932,336938,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
337192,337198,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
337208,337212,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
338000,338020,10,literal_pool,pcrel refs 10/10 words (mov.wx10)
338284,338294,5,literal_pool,pcrel refs 4/5 words (mov.wx3+mov.lx1)
338604,338610,3,literal_pool,pcrel refs 3/3 words (mov.wx3+mov.lx1)
338886,338890,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
339160,339164,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
339436,339440,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
339458,339462,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
339730,339736,3,literal_pool,pcrel refs 3/3 words (mov.wx3)
339990,339996,3,literal_pool,pcrel refs 3/3 words (mov.wx3+mov.lx1)
340500,340504,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
340746,340760,7,literal_pool,pcrel refs 7/7 words (mov.wx7)
340976,340996,10,literal_pool,pcrel refs 10/10 words (mov.wx10+mov.lx2)
341302,341306,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
341570,341574,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
341834,341838,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
341986,341998,6,literal_pool,pcrel refs 6/6 words (mov.wx6+mov.lx1)
342002,342008,3,literal_pool,pcrel refs 2/3 words (mov.wx2)
342268,342274,3,literal_pool,pcrel refs 3/3 words (mov.wx2+mov.lx2)
342358,342366,4,literal_pool,pcrel refs 3/4 words (mov.wx2+mov.lx1)
343944,343948,2,literal_pool,pcrel refs 1/2 words (movax1)
345438,345442,2,padding,all-0xFFFF filler (stray pcrel ref x1)
346024,346028,2,literal_pool,pcrel refs 1/2 words (mov.wx1+mov.lx1)
347136,347156,10,literal_pool,pcrel refs 10/10 words (mov.wx10+mov.lx3)
347158,347162,2,padding,all-0xFFFF filler (stray pcrel ref x1)
348086,348090,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
348844,348848,2,unknown_data,
349974,349978,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
350298,350302,2,padding,all-0xFFFF filler (stray pcrel ref x1)
352052,352056,2,literal_pool,pcrel refs 1/2 words (movax1)
352082,352086,2,padding,all-zero word filler
352094,352098,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
352426,352430,2,padding,all-zero word filler
352432,352436,2,literal_pool,pcrel refs 1/2 words (movax1)
352452,352456,2,literal_pool,pcrel refs 1/2 words (movax1)
352468,352476,4,literal_pool,pcrel refs 2/4 words (mov.lx2)
352874,352878,2,padding,all-zero word filler
352880,352884,2,literal_pool,pcrel refs 1/2 words (movax1)
352974,352978,2,padding,all-zero word filler
352980,352984,2,literal_pool,pcrel refs 1/2 words (movax1)
352992,352996,2,literal_pool,pcrel refs 1/2 words (movax1)
353438,353442,2,padding,all-0xFFFF filler (stray pcrel ref x1)
354240,354246,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
354542,354546,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
354840,354846,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
354852,354856,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
355712,355716,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
355718,355722,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
356134,356142,4,literal_pool,pcrel refs 4/4 words (mov.wx4)
356624,356628,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
356874,356878,2,literal_pool,pcrel refs 2/2 words (mov.wx1+mov.lx1)
356888,356894,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
357188,357192,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
358362,358366,2,padding,all-zero word filler
358370,358374,2,padding,all-zero word filler
358678,358682,2,padding,all-zero word filler
358694,358698,2,padding,all-zero word filler
359026,359030,2,padding,all-zero word filler
359362,359366,2,padding,all-zero word filler
359370,359374,2,padding,all-zero word filler
359378,359382,2,padding,all-zero word filler
359384,359388,2,literal_pool,pcrel refs 1/2 words (movax1)
361406,361414,4,literal_pool,pcrel refs 4/4 words (mov.wx4)
361422,361426,2,padding,all-0xFFFF filler (stray pcrel ref x1)
363042,363046,2,padding,all-0xFFFF filler (stray pcrel ref x1)
363840,363844,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
364120,364126,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
364440,364446,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
364822,364826,2,padding,all-zero word filler
365426,365430,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
365436,365440,2,literal_pool,pcrel refs 1/2 words (movax1)
365452,365458,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
365754,365758,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
365764,365768,2,literal_pool,pcrel refs 1/2 words (movax1)
365780,365786,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
366070,366074,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
366092,366098,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
366362,366368,3,literal_pool,pcrel refs 1/3 words (movax1)
366370,366374,2,padding,all-zero word filler
366654,366658,2,padding,all-zero word filler
366966,366970,2,padding,all-0xFFFF filler (stray pcrel ref x1)
366992,366998,3,literal_pool,pcrel refs 2/3 words (movax1+mov.lx1)
367306,367310,2,padding,all-zero word filler
367316,367322,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
367560,367564,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
367842,367848,3,literal_pool,pcrel refs 1/3 words (mov.lx1)
368662,368666,2,padding,all-0xFFFF filler (stray pcrel ref x1)
369050,369054,2,padding,all-0xFFFF filler (stray pcrel ref x1)
369896,369900,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
370588,370592,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
371160,371164,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
371792,371796,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
372496,372500,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
372782,372786,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
373436,373442,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
374150,374154,2,padding,all-0xFFFF filler (stray pcrel ref x1)
374164,374170,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
374416,374422,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
374652,374658,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
374882,374886,2,padding,all-0xFFFF filler (stray pcrel ref x1)
374896,374902,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
375180,375184,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
375948,375952,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
376288,376292,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
376396,376400,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
376666,376670,2,padding,all-0xFFFF filler (stray pcrel ref x1)
377016,377022,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
377738,377742,2,literal_pool,pcrel refs 2/2 words (mov.wx2)
377778,377782,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
377854,377858,2,padding,all-0xFFFF filler (stray pcrel ref x1)
377874,377878,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
378436,378442,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
378496,378502,3,literal_pool,pcrel refs 2/3 words (mov.wx1+mov.lx1)
379302,379306,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
379322,379326,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
379606,379610,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
379878,379882,2,padding,all-zero word filler
379906,379910,2,padding,all-zero word filler
380836,380840,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
381030,381034,2,padding,all-0xFFFF filler (stray pcrel ref x1)
381250,381254,2,padding,all-0xFFFF filler (stray pcrel ref x1)
381470,381474,2,padding,all-0xFFFF filler (stray pcrel ref x1)
381762,381766,2,padding,all-zero word filler
382026,382030,2,padding,all-0xFFFF filler (stray pcrel ref x1)
382370,382374,2,padding,all-zero word filler
382698,382702,2,padding,all-zero word filler
382966,382970,2,padding,all-zero word filler
383166,383170,2,padding,all-0xFFFF filler (stray pcrel ref x1)
384046,384050,2,padding,all-0xFFFF filler (stray pcrel ref x1)
384266,384270,2,padding,all-0xFFFF filler (stray pcrel ref x1)
384546,384550,2,padding,all-0xFFFF filler (stray pcrel ref x1)
384834,384838,2,padding,all-0xFFFF filler (stray pcrel ref x1)
385130,385134,2,padding,all-0xFFFF filler (stray pcrel ref x1)
385418,385422,2,padding,all-0xFFFF filler (stray pcrel ref x1)
385436,385440,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
386040,386046,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
386382,386386,2,padding,all-0xFFFF filler (stray pcrel ref x1)
386398,386402,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
386654,386658,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
388342,388346,2,literal_pool,pcrel refs 2/2 words (mov.wx1+mov.lx1)
388396,388402,3,literal_pool,pcrel refs 2/3 words (mov.lx2+mov.wx1)
388784,388788,2,literal_pool,pcrel refs 1/2 words (movax1)
389824,389830,3,literal_pool,pcrel refs 2/3 words (mov.lx2)
390110,390114,2,literal_pool,pcrel refs 2/2 words (mov.wx1+mov.lx1)
390206,390210,2,literal_pool,pcrel refs 1/2 words (mov.lx1)
390212,390216,2,unknown_data,
390220,390224,2,unknown_data,
390228,390232,2,unknown_data,
390236,390240,2,unknown_data,
390244,390248,2,unknown_data,
390252,390256,2,unknown_data,
390260,390264,2,unknown_data,
390268,390272,2,unknown_data,
390276,390280,2,unknown_data,
390284,390288,2,unknown_data,
390476,390480,2,padding,all-zero word filler
390484,390488,2,unknown_data,
390492,390496,2,unknown_data,
390500,390504,2,unknown_data,
390508,390512,2,unknown_data,
390516,390520,2,padding,all-zero word filler
390524,390528,2,unknown_data,
390532,390540,4,padding,0x00xx-pattern run (high byte 0x00)
390544,390552,4,padding,0x00xx-pattern run (high byte 0x00)
390556,390564,4,padding,0x00xx-pattern run (high byte 0x00)
390568,390576,4,unknown_data,
390580,390588,4,padding,0x00xx-pattern run (high byte 0x00)
390592,390600,4,padding,0x00xx-pattern run (high byte 0x00)
390604,390608,2,unknown_data,
390616,390620,2,unknown_data,
390628,390632,2,unknown_data,
390734,390738,2,unknown_data,
390748,390752,2,unknown_data,
390868,390872,2,padding,all-zero word filler
390882,390904,11,padding,all-zero word filler
390914,391032,59,padding,all-zero word filler
391038,391046,4,padding,0x00xx-pattern run (high byte 0x00)
391048,391128,40,padding,0x00xx-pattern run (high byte 0x00)
391130,391160,15,padding,all-zero word filler
391164,391172,4,unknown_data,
391174,391180,3,unknown_data,
391340,391344,2,unknown_data,
391678,391684,3,literal_pool,pcrel refs 1/3 words (mov.wx1)
391688,391692,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
391760,391764,2,unknown_data,
391776,391804,14,padding,0xFFxx-pattern run (high byte 0xFF)
391822,391836,7,unknown_data,
391842,391850,4,padding,0x00xx-pattern run (high byte 0x00)
391852,391856,2,literal_pool,pcrel refs 1/2 words (mov.wx1)
391864,391868,2,unknown_data,
391886,391892,3,literal_pool,pcrel refs 1/3 words (mov.wx1)
391898,391904,3,unknown_data,
391982,391988,3,padding,0x00xx-pattern run (high byte 0x00)
391994,392000,3,padding,all-zero word filler
392004,392012,4,unknown_data,
392140,392144,2,unknown_data,
392152,392156,2,unknown_data,
392176,392180,2,unknown_data,
392224,392228,2,unknown_data,
392236,392240,2,unknown_data,
392272,392276,2,unknown_data,
392284,392288,2,unknown_data,
392296,392300,2,unknown_data,
392332,392336,2,unknown_data,
392344,392348,2,unknown_data,
392356,392360,2,unknown_data,
392404,392408,2,unknown_data,
392440,392444,2,unknown_data,
392512,392516,2,unknown_data,
392812,392816,2,unknown_data,
392824,392828,2,unknown_data,
393114,393120,3,unknown_data,
393126,393132,3,unknown_data,
393138,393144,3,unknown_data,
393150,393156,3,unknown_data,
393162,393168,3,unknown_data,
393174,393180,3,unknown_data,
393186,393192,3,unknown_data,
393198,393202,2,unknown_data,
393210,393214,2,unknown_data,
393216,524288,65536,cal_table,"contiguous calibration/data band 0x60000-0x7FFFF: base+offset pool access, no full static refs (P4 declared table region)"
524288,526708,1210,cal_table,"extension data region 0x80000-0x80970: calibration/cfg words beyond ROM image (P4 declared table region)"
698,700,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
1030,1032,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
1246,1248,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
4088,4100,6,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
4152,4154,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
8248,8250,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
13244,13246,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
15112,15114,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
15158,15160,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
15196,15198,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
15222,15224,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
15250,15256,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
15282,15284,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
15308,15310,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
15336,15338,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
15690,15692,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
17070,17076,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
17130,17132,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
17348,17350,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
17602,17608,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
17668,17670,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18838,18844,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18854,18856,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18870,18876,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18886,18892,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18902,18904,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18934,18940,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18950,18952,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18966,18968,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18986,18988,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
18998,19000,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19018,19020,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19030,19036,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19046,19052,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19066,19068,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19082,19084,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19094,19096,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19126,19132,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19148,19168,10,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19230,19232,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19248,19268,10,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
19274,19276,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
25272,25274,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
55798,55800,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
55806,55808,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
55930,55936,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
55942,55944,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
55954,55960,3,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
55966,55974,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
55982,55984,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
55994,55996,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56018,56020,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56038,56056,9,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56062,56064,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56206,56208,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56214,56224,5,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56244,56246,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56254,56256,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56278,56280,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56306,56308,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56330,56332,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56370,56372,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56386,56388,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56412,56416,2,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56434,56436,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56442,56444,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
56450,56464,7,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
64244,64246,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
157468,157470,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
175424,175426,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
175708,175710,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
233108,233110,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
265580,265582,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
305328,305330,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
314212,314214,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
321906,321908,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
321914,321916,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
321922,321926,2,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
321946,321948,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
321956,321964,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
321988,321996,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322004,322006,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322026,322028,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322036,322044,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322074,322076,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322084,322086,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322100,322108,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322122,322124,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322132,322140,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322154,322156,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322162,322172,5,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322180,322182,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322196,322204,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322212,322214,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322234,322236,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322244,322252,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322276,322284,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322292,322294,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322308,322316,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322330,322332,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322340,322342,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322354,322356,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322362,322364,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322372,322374,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322388,322396,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322410,322412,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322418,322422,2,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322436,322438,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322452,322460,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322468,322470,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322490,322492,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322500,322508,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322532,322540,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322548,322550,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322570,322572,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322586,322588,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322596,322598,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322610,322612,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322618,322620,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322628,322630,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322644,322652,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322658,322660,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322666,322668,1,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322674,322678,2,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
322692,322700,4,literal_pool,un-referenced cal/cfg word pool near code (P4 declared)
