address,proposed_name,confidence,source,notes
0xffffc9c4,fault_monitor_sample,high,function_names+renames,fns: fault_monitor_sample_c9c4 (x1); roles: fault_monitor_sample_c9c4; cats: Faults & DTC(x1)
0xffffc9d0,copy_float,high,function_names+renames,fns: copy_float_c9d0 (x1); roles: copy_float_c9d0; cats: Faults & DTC(x1)
0xffffc9d4,ram_c9d4,low,renames,roles: adaptive_learn_correction
0xffffc9e0,ram_c9e0,low,renames,roles: adaptive_learn_correction
0xffffc9ec,ram_c9ec,low,renames,roles: adaptive_learn_correction
0xffffca20,ram_ca20,low,renames,roles: adaptive_learn_correction
0xffffca3a,init_capture_set,medium,renames,roles: init_capture_temps; fault_latch_counter; big_enable_guard; ctx: init_capture_set(x1)
0xffffca3b,ram_ca3b,low,renames,roles: fault_latch_counter
0xffffca3c,ram_ca3c,low,renames,roles: init_capture_temps; init_clear_and_capture; temp_delta_update_c9b8
0xffffca40,ram_ca40,low,renames,roles: init_capture_temps; init_clear_and_capture; temp_delta_update_c9b8
0xffffca44,ram_ca44,low,renames,roles: adaptive_learn_correction
0xffffca54,ram_ca54,low,renames,roles: fault_latch_counter
0xffffca5a,ram_ca5a,low,renames,roles: adaptive_learn_correction
0xffffca5e,ram_ca5e,low,renames,roles: fault_latch_counter
0xffffca60,clear_fault_counters,medium,function_names+renames,"fns: clear_fault_counters_ca60 (x1); counter_ramp_ca60_ca62 (x1); roles: clear_fault_counters_ca60; counter_ramp_ca60_ca62; cats: Faults & DTC(x1), Math / FPU(x1); CAUTION: low16 also collides with a ROM function address"
0xffffca62,ram_ca62,low,function_names+renames,fns: counter_ramp_ca60_ca62 (x1); roles: counter_ramp_ca60_ca62; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffca64,lookup,high,function_names+renames,fns: 3d_lookup_ca64 (x1); roles: 3d_lookup_ca64; counter_ramp_ca60_ca62; cats: Math / FPU(x1)
0xffffca68,ram_ca68,low,renames,roles: clear_fault_counters_ca60; counter_ramp_ca60_ca62
0xffffca6c,ram_ca6c,low,function_names+renames,fns: clear_fault_flags_ca6c (x1); roles: clear_fault_flags_ca6c; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffca72,store_word,high,function_names+renames,fns: store_word_ca72 (x1); roles: store_word_ca72; cats: Math / FPU(x1)
0xffffca80,track_max,medium,function_names+renames,"fns: init_word_ca80_1000 (x1); track_max_3d_ca80_with_reset (x1); track_max_3d_ca80 (x1); roles: init_word_ca80_1000; track_max_3d_ca80_with_reset; track_max_3d_ca80; cats: Rev Limit(x2), Boot & Init(x1); CAUTION: low16 also collides with a ROM function address"
0xffffca82,fuelcut_lookup_flag,high,function_names+renames,"fns: fuelcut_lookup_flag_ca82 (x1); read_flag_ca82 (x1); roles: fuelcut_lookup_flag_ca82; read_flag_ca82; cats: Rev Limit(x1), Faults & DTC(x1)"
0xffffca83,fuelcut_timer_flag,high,function_names+renames,fns: fuelcut_timer_flag_ca83 (x1); roles: fuelcut_timer_flag_ca83; cats: Rev Limit(x1)
0xffffca84,ram_ca84,low,renames,roles: fuelcut_lookup_flag_ca82
0xffffca88,ram_ca88,low,function_names+renames,fns: init_floats_ca88_ca8c (x1); roles: init_floats_ca88_ca8c; cats: Boot & Init(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffca8c,ram_ca8c,low,function_names+renames,fns: init_floats_ca88_ca8c (x1); roles: init_floats_ca88_ca8c; cats: Boot & Init(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffca90,ram_ca90,low,function_names+renames,fns: lookup_2d_ca90_ca94 (x1); roles: lookup_2d_ca90_ca94; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffca94,ram_ca94,low,function_names+renames,fns: lookup_2d_ca90_ca94 (x1); roles: lookup_2d_ca90_ca94; cats: Math / FPU(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffca9e,select_revlimit_threshold,high,function_names+renames,fns: select_revlimit_threshold_ca9e (x1); roles: select_revlimit_threshold_ca9e; cats: Rev Limit(x1)
0xffffcaa0,bit15_flag_latch,high,function_names+renames,fns: f74e_bit15_flag_latch_caa0 (x1); roles: f74e_bit15_flag_latch_caa0; cats: Peripherals & ISR(x1)
0xffffcaa1,ram_caa1,low,renames,roles: f74e_bit15_flag_latch_caa0; input_port_f74e_bit15_flag_capture
0xffffcaa6,ram_caa6,low,renames,roles: dtc_fault_counter_update; sensor_8748_snapshot_flag
0xffffcab2,ram_cab2,low,renames,roles: diag_fault_0x61_cond_eval
0xffffcaba,ram_caba,low,renames,roles: dtc_fault_counter_update; sensor_8748_snapshot_flag
0xffffcac0,ram_cac0,low,renames,roles: diag_fault_0x6e_cond_eval; evap_dtc_6e_filter_monitor
0xffffcac2,also_standalone_entry_debounce,medium,renames,roles: evap_dtc_6e_filter_monitor; evap_dtc_6e_threshold_debounce; ctx: also_standalone_entry_debounce(x1)
0xffffcac6,ram_cac6,low,renames,roles: evap_dtc_69_monitor
0xffffcaca,ram_caca,low,renames,roles: evap_dtc_68_monitor
0xffffcad2,ram_cad2,low,renames,roles: evap_dtc_6b_monitor
0xffffcad6,ram_cad6,low,renames,roles: evap_dtc_6a_monitor
0xffffcade,ram_cade,low,renames,roles: dtc_signal_match_counter; dtc_86_sensor_monitor
0xffffcae0,ram_cae0,low,renames,roles: dtc_signal_match_counter
0xffffcae2,previous_samples_stored,medium,renames,roles: dtc_signal_match_counter; dtc86_sensor_snapshot; ctx: previous_samples_stored(x1)
0xffffcae3,ram_cae3,low,renames,roles: dtc_signal_match_counter
0xffffcae5,ram_cae5,low,renames,roles: dtc_fault_status_update; diag_fault_0x64_cond_eval
0xffffcaf0,ram_caf0,low,renames,roles: dtc_45_sensor_monitor
0xffffcaf8,ram_caf8,low,renames,roles: dtc_45_sensor_monitor
0xffffcb04,ram_cb04,low,renames,roles: dtc_45_sensor_monitor
0xffffcb0c,ram_cb0c,low,function_names+renames,fns: init_floats_cb0c_cb10 (x1); roles: init_floats_cb0c_cb10; cats: Boot & Init(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb10,init_floats,high,function_names+renames,fns: init_floats_cb0c_cb10 (x1); roles: init_floats_cb0c_cb10; cats: Boot & Init(x1)
0xffffcb1e,ram_cb1e,low,renames,roles: dtc_3b3c_delta_detect
0xffffcb20,ram_cb20,low,renames,roles: dtc_3b_monitor
0xffffcb24,ram_cb24,low,renames,roles: dtc_3c_monitor
0xffffcb28,ram_cb28,low,renames,roles: dtc_3b3c_qualification
0xffffcb40,ram_cb40,low,function_names+renames,fns: boot_clear_diag_flags_cb40_cb45 (x1); roles: boot_clear_diag_flags_cb40_cb45; cats: Boot & Init(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb44,init_zeroes_diag,medium,renames,roles: boot_clear_diag_flags_cb40_cb45; ctx: init_zeroes_diag(x1)
0xffffcb45,boot_clear_diag_flags,high,function_names+renames,fns: boot_clear_diag_flags_cb40_cb45 (x1); roles: boot_clear_diag_flags_cb40_cb45; cats: Boot & Init(x1)
0xffffcb5c,ram_cb5c,low,function_names+renames,fns: throttle_fault_active_duration_count_cb5c (x1); roles: throttle_fault_active_duration_count_cb5c; cats: Throttle & Torque(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb5e,while_active_else_clears_when,medium,renames,roles: throttle_fault_active_duration_watchdog; ctx: while_active_else_clears_when(x1)
0xffffcb60,ram_cb60,low,function_names+renames,fns: copy_byte_cb60_to_cb61 (x1); roles: copy_byte_cb60_to_cb61; cats: Throttle & Torque(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb61,copy_byte,high,function_names+renames,fns: copy_byte_cb60_to_cb61 (x1); roles: copy_byte_cb60_to_cb61; cats: Throttle & Torque(x1)
0xffffcb62,throttle_fault_threshold_max,high,function_names+renames,fns: throttle_fault_threshold_max_cb62 (x1); roles: throttle_fault_threshold_max_cb62; cats: Throttle & Torque(x1)
0xffffcb63,throttle_status_flags,high,function_names+renames,fns: throttle_status_flags_cb63_cb6a_update (x1); roles: throttle_status_flags_cb63_cb6a_update; cats: Throttle & Torque(x1)
0xffffcb66,ram_cb66,low,function_names+renames,fns: throttle_sensor_fault_flags_cb66_cb6d (x1); roles: throttle_sensor_fault_flags_cb66_cb6d; cats: Throttle & Torque(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb6a,ram_cb6a,low,function_names+renames,fns: throttle_status_flags_cb63_cb6a_update (x1); roles: throttle_status_flags_cb63_cb6a_update; cats: Throttle & Torque(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb6d,throttle_sensor_fault_flags,high,function_names+renames,fns: throttle_sensor_fault_flags_cb66_cb6d (x1); roles: throttle_sensor_fault_flags_cb66_cb6d; cats: Throttle & Torque(x1)
0xffffcb74,ram_cb74,low,function_names+renames,fns: throttle_fault_cell_877c_877e_clear_cb74 (x1); roles: throttle_fault_cell_877c_877e_clear_cb74; cats: Throttle & Torque(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb75,ram_cb75,low,renames,roles: throttle_fault_active_duration_watchdog
0xffffcb78,float_sum_default_store,high,function_names+renames,fns: float_sum_default_store_cb78 (x1); roles: float_sum_default_store_cb78; cats: Math / FPU(x1)
0xffffcb7e,ram_cb7e,low,renames,roles: float_sum_default_store_cb78
0xffffcb86,ram_cb86,low,function_names+renames,fns: throttle_condition_count_cb84_cb86 (x1); roles: throttle_condition_count_cb84_cb86; cats: Throttle & Torque(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb88,ram_cb88,low,function_names+renames,fns: throttle_counter_cb88_update (x1); roles: throttle_counter_cb88_update; cats: Throttle & Torque(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb91,throttle_flag,high,function_names+renames,fns: throttle_flag_cb91_update (x1); roles: throttle_flag_cb91_update; cats: Throttle & Torque(x1)
0xffffcb92,ram_cb92,low,function_names+renames,fns: throttle_flags_cb92_cb95_update (x1); roles: throttle_flags_cb92_cb95_update; cats: Throttle & Torque(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb95,throttle_flags,high,function_names+renames,fns: throttle_flags_cb92_cb95_update (x1); roles: throttle_flags_cb92_cb95_update; cats: Throttle & Torque(x1)
0xffffcb96,throttle_learn_active_flag,medium,function_names+renames,"fns: os_task_gate_b5c1_cb96 (x1); throttle_learn_active_flag_cb96_update (x1); roles: os_task_gate_b5c1_cb96; throttle_learn_active_flag_cb96_update; cats: RTOS(x1), Throttle & Torque(x1); CAUTION: low16 also collides with a ROM function address"
0xffffcb98,throttle_delta_counter,high,function_names+renames,fns: throttle_delta_counter_cb9e_cb98 (x1); roles: throttle_delta_counter_cb9e_cb98; cats: Throttle & Torque(x1)
0xffffcb9a,ram_cb9a,low,function_names+renames,fns: throttle_ramp_decay_counter_cb9a (x1); roles: throttle_ramp_decay_counter_cb9a; cats: Throttle & Torque(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcb9c,throttle_learn_delta_copy,high,function_names+renames,fns: throttle_learn_delta_copy_cb9c (x1); roles: throttle_learn_delta_copy_cb9c; cats: Math / FPU(x1)
0xffffcb9e,throttle_delta_counter,high,function_names+renames,fns: throttle_delta_counter_cb9e_cb98 (x1); roles: throttle_delta_counter_cb9e_cb98; cats: Throttle & Torque(x1)
0xffffcba0,ram_cba0,low,function_names+renames,fns: boot_fill_throttle_learn_array_cba0 (x1); roles: boot_fill_throttle_learn_array_cba0; cats: Boot & Init(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcbb8,throttle_gate_set_copy,high,function_names+renames,fns: throttle_gate_set_8784_copy_cbb8 (x1); roles: throttle_gate_set_8784_copy_cbb8; cats: Throttle & Torque(x1)
0xffffcbbc,ram_cbbc,low,renames,roles: throttle_sensor_learn_cal
0xffffcbc0,ram_cbc0,low,renames,roles: throttle_sensor_learn_cal
0xffffcbc4,batt_temp_delta_comp_calc,high,function_names+renames,fns: batt_temp_delta_comp_calc_cbc4 (x1); roles: batt_temp_delta_comp_calc_cbc4; cats: Faults & DTC(x1)
0xffffcbd0,flag_setter_bit8,high,function_names+renames,fns: flag_setter_f76c_bit8_cbd0 (x1); roles: flag_setter_f76c_bit8_cbd0; cats: Peripherals & ISR(x1)
0xffffcbd1,ram_cbd1,low,renames,roles: flag_setter_f76c_bit8_cbd0
0xffffcbd4,status,high,function_names+renames,fns: status_cbd4_bits_to_d09c (x1); status_cbd4_bits_to_d09d (x1); roles: fault_cd0c_load_gated; status_cbd4_bits_to_d09c; status_cbd4_bits_to_d09d; cats: OBD / UDS(x2)
0xffffcbd6,ram_cbd6,low,function_names+renames,fns: can630_status_byte_bff9_from_cbd6 (x1); roles: can630_status_byte_bff9_from_cbd6; cats: CAN Bus(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcbd7,rom_id_word_check_flag,high,function_names+renames,fns: rom_id_word_check_flag_cbd7 (x1); roles: rom_id_word_check_flag_cbd7; cats: Rev Limit(x1)
0xffffcbd8,rom_id_long_check_flag,high,function_names+renames,fns: rom_id_long_check_flag_cbd8 (x1); roles: rom_id_long_check_flag_cbd8; cats: Rev Limit(x1)
0xffffcbd9,rom_id_byte_check_flag,high,function_names+renames,fns: rom_id_byte_check_flag_cbd9 (x1); roles: rom_id_byte_check_flag_cbd9; cats: Rev Limit(x1)
0xffffcbda,ram_cbda,low,function_names+renames,fns: rom_id_byte_check_flag_cbda (x1); roles: rom_id_byte_check_flag_cbda; cats: Rev Limit(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcbe4,ram_cbe4,low,function_names+renames,fns: dtc_fault_duration_counter_cbe4 (x1); roles: dtc_fault_duration_counter_cbe4; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcbe8,ram_cbe8,low,function_names+renames,fns: dtc_0x1d_active_flag_cbe8_update (x1); roles: dtc_0x1d_active_flag_cbe8_update; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcbe9,dtc_fault_rate_check,high,function_names+renames,fns: dtc_1d_fault_rate_check_cbe9 (x1); roles: dtc_1d_fault_rate_check_cbe9; cats: Faults & DTC(x1)
0xffffcbec,ram_cbec,low,renames,roles: dtc_0x1d_fault_counter_cbf8_update
0xffffcbf4,dtc_rate_accum,high,function_names+renames,fns: dtc_1d_rate_accum_cbf4_update (x1); roles: dtc_1d_rate_accum_cbf4_update; cats: Faults & DTC(x1)
0xffffcbf8,dtc_0x1d_fault_counter,high,function_names+renames,fns: dtc_0x1d_fault_counter_cbf8_update (x1); roles: dtc_0x1d_fault_counter_cbf8_update; cats: Faults & DTC(x1)
0xffffcbfa,dtc_fault_counter,high,function_names+renames,fns: dtc_fault_counter_cbfa_update (x1); roles: dtc_fault_counter_cbfa_update; dtc_0x1d_fault_active_flag_cbfc; cats: Faults & DTC(x1)
0xffffcbfc,dtc_0x1d_fault_active_flag,high,function_names+renames,fns: dtc_0x1d_fault_active_flag_cbfc (x1); roles: dtc_0x1d_fault_active_flag_cbfc; dtc_0x1d_fault_counter_cbf8_update; cats: Faults & DTC(x1)
0xffffcc00,boot_fault_snapshot_store,high,function_names+renames,fns: boot_fault_snapshot_store_cc07_cc00 (x1); roles: boot_fault_snapshot_store_cc07_cc00; cats: Boot & Init(x1)
0xffffcc06,ram_cc06,low,renames,roles: dtc_0x1d_active_flag_cbe8_update
0xffffcc07,boot_fault_snapshot_store,high,function_names+renames,fns: boot_fault_snapshot_store_cc07_cc00 (x1); roles: boot_fault_snapshot_store_cc07_cc00; dtc_fault_duration_counter_cbe4; dtc_0x1d_active_flag_cbe8_update; cats: Boot & Init(x1)
0xffffcc08,fault_monitor_sample,high,function_names+renames,fns: fault_monitor_sample_7b122_cc08 (x1); roles: fault_monitor_sample_7b122_cc08; cats: Faults & DTC(x1)
0xffffcc0c,ram_cc0c,low,function_names+renames,fns: dtc_1d_norm_flags_cc0c_cc0d (x1); roles: dtc_1d_norm_flags_cc0c_cc0d; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcc0d,dtc_norm_flags,high,function_names+renames,fns: dtc_1d_norm_flags_cc0c_cc0d (x1); roles: dtc_1d_norm_flags_cc0c_cc0d; cats: Faults & DTC(x1)
0xffffcc18,ram_cc18,low,function_names+renames,fns: dtc_1d_duration_accum_cc18 (x1); roles: dtc_1d_duration_accum_cc18; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcc20,float_copy,high,function_names+renames,fns: float_copy_ad84_to_cc20 (x1); roles: float_copy_ad84_to_cc20; cats: Boot & Init(x1)
0xffffcc28,or_fault_flags,high,function_names+renames,fns: or_fault_flags_to_cc28 (x1); roles: or_fault_flags_to_cc28; cats: Faults & DTC(x1)
0xffffcc29,or_fault_flags,high,function_names+renames,fns: or_fault_flags_to_cc29 (x1); roles: or_fault_flags_to_cc29; cats: Faults & DTC(x1)
0xffffcc3c,or_fault_flags,high,function_names+renames,fns: or_fault_flags_to_cc3c (x1); roles: or_fault_flags_to_cc3c; cats: Faults & DTC(x1)
0xffffcc40,ram_cc40,low,function_names+renames,fns: combine_fault_flags_to_cc40 (x1); roles: combine_fault_flags_to_cc40; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcc49,fault_flags_copy,high,function_names+renames,fns: fault_flags_copy_cc49_cc4b_to_cc4f (x1); roles: fault_flags_copy_cc49_cc4b_to_cc4f; cats: Faults & DTC(x1)
0xffffcc4b,fault_flags_copy,high,function_names+renames,fns: fault_flags_copy_cc49_cc4b_to_cc4f (x1); roles: fault_flags_copy_cc49_cc4b_to_cc4f; cats: Faults & DTC(x1)
0xffffcc4c,ram_cc4c,low,function_names+renames,fns: sensor_plausibility_flags_cc4c (x1); roles: sensor_plausibility_flags_cc4c; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcc4f,fault_flags_copy,high,function_names+renames,fns: fault_flags_copy_cc49_cc4b_to_cc4f (x1); roles: fault_flags_copy_cc49_cc4b_to_cc4f; cats: Faults & DTC(x1)
0xffffcc54,ram_cc54,low,function_names+renames,fns: dtc_filtered_counter_cc54_cc56 (x1); roles: dtc_filtered_counter_cc54_cc56; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcc56,ram_cc56,low,function_names+renames,fns: dtc_filtered_counter_cc54_cc56 (x1); roles: dtc_filtered_counter_cc54_cc56; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcc58,ram_cc58,low,function_names+renames,fns: dtc_rate_counter_cc58_update (x1); roles: dtc_rate_counter_cc58_update; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcc5c,ram_cc5c,low,function_names+renames,fns: dtc_rate_counter_cc5c_update (x1); roles: dtc_rate_counter_cc5c_update; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcc84,ram_cc84,low,function_names+renames,fns: or_fault_flags_to_cc84 (x1); roles: or_fault_flags_to_cc84; cats: Faults & DTC(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
0xffffcc8a,ram_cc8a,low,function_names+renames,fns: fuel_cut_flag_cc8a_clear (x1); roles: fuel_cut_flag_cc8a_clear; cats: Fuel & Lambda(x1); AMBIGUOUS: single weak ref; low16 collides with ROM fn addr & no 0xffff literal in reasons
